Id,Label,username,max_buzzer_prob,mean_buzzer_prob,n_tweets,n_buzzer_tweets,content_dup_score_max,temporal_burst_score_max,sna_out_deg_max,sna_in_deg_max,posting_freq_per_hour_max,binary_label_gephi
fleurishism,fleurishism,fleurishism,0.0144244395196437,0.0144244395196437,1,0,0.469,1.0,0.0,0.0,1.0,Non-Buzzer
foolyyn,foolyyn,foolyyn,0.0029113725759088,0.0029113725759088,1,0,0.628,1.0,0.0,0.0,1.0,Non-Buzzer
foppy_7,foppy_7,foppy_7,0.0009716691565699,0.0009716691565699,1,0,0.381,1.0,1.0,0.0,1.0,Non-Buzzer
fragmentedraven,fragmentedraven,fragmentedraven,0.0125556290149688,0.0125556290149688,1,0,1.0,1.0,0.0,0.0,1.0,Non-Buzzer
fraviato,fraviato,fraviato,0.8426336646080017,0.4249162375926971,2,0,0.3312,0.5,2.0,1.0,1.0,Non-Buzzer
fredywaw,fredywaw,fredywaw,0.0238515306264162,0.0238515306264162,1,0,0.5522,1.0,0.0,0.0,1.0,Non-Buzzer
freqtions,freqtions,freqtions,0.0028488445095717,0.0028488445095717,1,0,0.3962,1.0,1.0,0.0,1.0,Non-Buzzer
freshsqueezeorg,freshsqueezeorg,freshsqueezeorg,0.6848065257072449,0.2396316081285476,3,0,0.447,0.3333333333333333,2.0,0.0,1.0,Non-Buzzer
fuckchmstry,fuckchmstry,fuckchmstry,0.3653451800346374,0.1308322250843048,3,0,0.448,0.6666666666666666,1.0,0.0,2.0,Non-Buzzer
futuretecnokrat,futuretecnokrat,futuretecnokrat,0.0588286630809307,0.0588286630809307,1,0,0.2637,1.0,0.0,0.0,1.0,Non-Buzzer
g00dfella__,g00dfella__,g00dfella__,0.0009277985664084,0.0009277985664084,1,0,0.361,1.0,0.0,0.0,1.0,Non-Buzzer
galih_dea,galih_dea,galih_dea,0.0023265823256224,0.0023265823256224,1,0,0.3148,1.0,0.0,0.0,1.0,Non-Buzzer
galtzarr,galtzarr,galtzarr,0.0235049221664667,0.0128582967445254,2,0,0.4457,1.0,0.0,0.0,2.0,Non-Buzzer
gaptekbet,gaptekbet,gaptekbet,0.0021395455114543,0.0021395455114543,1,0,0.3877,1.0,0.0,0.0,1.0,Non-Buzzer
garmenputus,garmenputus,garmenputus,0.0012506585335358,0.0012506585335358,1,0,0.5017,1.0,0.0,0.0,1.0,Non-Buzzer
gbfonry,gbfonry,gbfonry,0.004124270286411,0.004124270286411,1,0,0.0,1.0,1.0,0.0,1.0,Non-Buzzer
geicilikechips,geicilikechips,geicilikechips,0.0029080135282129,0.0029080135282129,1,0,0.2774,1.0,0.0,0.0,1.0,Non-Buzzer
gerbongbagasi,gerbongbagasi,gerbongbagasi,0.3416654765605926,0.3416654765605926,1,0,1.0,1.0,1.0,0.0,1.0,Non-Buzzer
gillsevensense,gillsevensense,gillsevensense,0.0231469459831714,0.0231469459831714,1,0,0.6607,1.0,0.0,0.0,1.0,Non-Buzzer
girumon16,girumon16,girumon16,0.0021536680869758,0.0021536680869758,1,0,0.7725,1.0,0.0,0.0,1.0,Non-Buzzer
godbusycanihelp,godbusycanihelp,godbusycanihelp,0.0013163471594452,0.0013163471594452,1,0,0.6158,1.0,0.0,0.0,1.0,Non-Buzzer
goeli3,goeli3,goeli3,0.0013607563450932,0.0013607563450932,1,0,0.3316,1.0,0.0,0.0,1.0,Non-Buzzer
goldensunfyre,goldensunfyre,goldensunfyre,0.0040364400483667,0.0040364400483667,1,0,0.4052,1.0,0.0,0.0,1.0,Non-Buzzer
grieuver,grieuver,grieuver,0.0034732476342469,0.0034732476342469,1,0,0.4928,1.0,0.0,0.0,1.0,Non-Buzzer
groflokash,groflokash,groflokash,0.0014845782425254,0.0014845782425254,1,0,0.3969,1.0,0.0,0.0,1.0,Non-Buzzer
grok,grok,grok,0.879378616809845,0.479360282421112,2,1,0.5305,0.5,2.0,0.0,1.0,Buzzer
gungdala,gungdala,gungdala,0.0010750520741567,0.0010750520741567,1,0,0.3823,1.0,0.0,0.0,1.0,Non-Buzzer
gunnersbald,gunnersbald,gunnersbald,0.0223803669214248,0.0189653392881155,2,0,0.5431,1.0,0.0,0.0,2.0,Non-Buzzer
gusaaarrr,gusaaarrr,gusaaarrr,0.0163761358708143,0.0163761358708143,1,0,0.531,1.0,1.0,0.0,1.0,Non-Buzzer
gygaamerta,gygaamerta,gygaamerta,0.0084473481401801,0.0062222983688116,2,0,0.5047,0.5,0.0,0.0,1.0,Non-Buzzer
hadehhalah,hadehhalah,hadehhalah,0.0011334345908835,0.0011334345908835,1,0,0.3712,1.0,1.0,0.0,1.0,Non-Buzzer
haenetizen,haenetizen,haenetizen,0.0007970214937813,0.0007970214937813,1,0,0.3362,1.0,1.0,0.0,1.0,Non-Buzzer
hakeruuu,hakeruuu,hakeruuu,0.2248888611793518,0.2248888611793518,1,0,0.5763,1.0,0.0,0.0,1.0,Non-Buzzer
hanadee_20,hanadee_20,hanadee_20,0.0211979076266288,0.0211979076266288,1,0,0.5877,1.0,0.0,0.0,1.0,Non-Buzzer
harist_ixcents,harist_ixcents,harist_ixcents,0.0166340842843055,0.006148774176836,4,0,0.3701,0.5,1.0,1.0,2.0,Non-Buzzer
haritstoteles_,haritstoteles_,haritstoteles_,0.0010448471875861,0.0010448471875861,1,0,0.4049,1.0,0.0,0.0,1.0,Non-Buzzer
hejokayang,hejokayang,hejokayang,0.0011483978014439,0.0011483978014439,1,0,0.0,1.0,0.0,0.0,1.0,Non-Buzzer
hhiimmeell,hhiimmeell,hhiimmeell,0.0008674745331518,0.0008674745331518,1,0,0.0,1.0,1.0,0.0,1.0,Non-Buzzer
hi_bagus,hi_bagus,hi_bagus,0.0018380903638899,0.0018380903638899,1,0,0.3518,1.0,1.0,0.0,1.0,Non-Buzzer
hilizme,hilizme,hilizme,0.0011676513822749,0.0011676513822749,1,0,0.3296,1.0,1.0,0.0,1.0,Non-Buzzer
hilyazu,hilyazu,hilyazu,0.99793940782547,0.5049821138381958,5,2,0.7613,0.8,4.0,0.0,4.0,Buzzer
hiseyyno,hiseyyno,hiseyyno,0.018991220742464,0.018991220742464,1,0,0.5726,1.0,0.0,0.0,1.0,Non-Buzzer
hklrzki,hklrzki,hklrzki,0.0052417372353374,0.0030762793030589,2,0,0.3828,1.0,1.0,0.0,2.0,Non-Buzzer
honglungitis,honglungitis,honglungitis,0.0097798537462949,0.0097798537462949,1,0,0.0,1.0,1.0,0.0,1.0,Non-Buzzer
hosjou,hosjou,hosjou,0.0054558194242417,0.0054558194242417,1,0,0.2524,1.0,0.0,0.0,1.0,Non-Buzzer
hotgamer132,hotgamer132,hotgamer132,0.0029857985209673,0.0029857985209673,1,0,0.3566,1.0,0.0,0.0,1.0,Non-Buzzer
hrdbacot,hrdbacot,hrdbacot,0.0058298148214817,0.0058298148214817,1,0,0.3782,1.0,1.0,0.0,1.0,Non-Buzzer
hrenyue,hrenyue,hrenyue,0.0190883316099643,0.0190883316099643,1,0,0.6665,1.0,0.0,0.0,1.0,Non-Buzzer
hydarnus,hydarnus,hydarnus,0.3665811419486999,0.1920145601034164,2,0,0.5321,0.5,0.0,0.0,1.0,Non-Buzzer
iSatrio,iSatrio,iSatrio,0.0009773741476237,0.0009773741476237,1,0,0.2261,1.0,0.0,0.0,1.0,Non-Buzzer
iam__stanis,iam__stanis,iam__stanis,0.0055834213271737,0.0055834213271737,1,0,0.6021,1.0,0.0,0.0,1.0,Non-Buzzer
iambayu48,iambayu48,iambayu48,0.002615975914523,0.002615975914523,1,0,0.3697,1.0,1.0,0.0,1.0,Non-Buzzer
ianalvan95,ianalvan95,ianalvan95,0.0055675376206636,0.0055675376206636,1,0,0.4357,1.0,1.0,0.0,1.0,Non-Buzzer
ianrswld,ianrswld,ianrswld,0.0689461827278137,0.0390915870666503,2,0,0.4157,0.5,1.0,0.0,1.0,Non-Buzzer
ibnukazuyal,ibnukazuyal,ibnukazuyal,0.0396975763142108,0.0204676557332277,4,0,0.4424,0.5,2.0,0.0,2.0,Non-Buzzer
ichaciing,ichaciing,ichaciing,0.0789063572883606,0.0789063572883606,1,0,0.3589,1.0,0.0,0.0,1.0,Non-Buzzer
idlanyer_erdna,idlanyer_erdna,idlanyer_erdna,0.8159705400466919,0.8159705400466919,1,0,0.435,1.0,0.0,0.0,1.0,Non-Buzzer
ikaikuikok,ikaikuikok,ikaikuikok,0.9980656504631042,0.9429407119750975,3,3,0.5278,0.6666666666666666,2.0,0.0,2.0,Buzzer
ikanhane,ikanhane,ikanhane,0.0028572999872267,0.0028572999872267,1,0,0.292,1.0,0.0,0.0,1.0,Non-Buzzer
ikanterbang663,ikanterbang663,ikanterbang663,0.0070365159772336,0.0070365159772336,1,0,0.4332,1.0,0.0,0.0,1.0,Non-Buzzer
ilikeAK_47,ilikeAK_47,ilikeAK_47,0.9771741032600404,0.9771741032600404,1,1,0.9376,1.0,0.0,0.0,1.0,Buzzer
imamanbru,imamanbru,imamanbru,0.0009866782929748,0.0009866782929748,1,0,0.3896,1.0,0.0,0.0,1.0,Non-Buzzer
impulsivelymee,impulsivelymee,impulsivelymee,0.0039474088698625,0.0039474088698625,1,0,1.0,1.0,0.0,0.0,1.0,Non-Buzzer
imthaitea,imthaitea,imthaitea,0.0009716691565699,0.0009716691565699,1,0,0.3879,1.0,1.0,0.0,1.0,Non-Buzzer
inabujank,inabujank,inabujank,0.0013701936695724,0.0013701936695724,1,0,0.9098,1.0,0.0,0.0,1.0,Non-Buzzer
indahsarii54648,indahsarii54648,indahsarii54648,0.998689353466034,0.515976071357727,4,2,0.7025,0.75,3.0,0.0,3.0,Buzzer
indomiegrgsate,indomiegrgsate,indomiegrgsate,0.0015421749558299,0.0015421749558299,1,0,0.2967,1.0,1.0,0.0,1.0,Non-Buzzer
indonesiago_id,indonesiago_id,indonesiago_id,0.977818727493286,0.4895870685577392,2,1,0.5965,1.0,0.0,0.0,2.0,Buzzer
inimahjapran,inimahjapran,inimahjapran,0.0894073620438575,0.0894073620438575,1,0,0.5353,1.0,1.0,0.0,1.0,Non-Buzzer
istrinyanaga,istrinyanaga,istrinyanaga,0.0361682511866092,0.0361682511866092,1,0,0.467,1.0,0.0,0.0,1.0,Non-Buzzer
istriphainon5,istriphainon5,istriphainon5,0.0015108451480045,0.0015108451480045,1,0,0.2719,1.0,1.0,0.0,1.0,Non-Buzzer
itsD_037,itsD_037,itsD_037,0.0015833082143217,0.0015833082143217,1,0,0.4298,1.0,0.0,0.0,1.0,Non-Buzzer
its_arleigh,its_arleigh,its_arleigh,0.0017155085224658,0.0017155085224658,1,0,0.447,1.0,1.0,0.0,1.0,Non-Buzzer
its_me_zhafran,its_me_zhafran,its_me_zhafran,0.0017514460487291,0.0017514460487291,1,0,0.3634,1.0,1.0,0.0,1.0,Non-Buzzer
itsfbpr89,itsfbpr89,itsfbpr89,0.0019357815617695,0.0019357815617695,1,0,0.3384,1.0,1.0,0.0,1.0,Non-Buzzer
itsgenky,itsgenky,itsgenky,0.0400314591825008,0.0400314591825008,1,0,1.0,1.0,0.0,0.0,1.0,Non-Buzzer
itskadeks,itskadeks,itskadeks,0.0008148001506924,0.0008148001506924,1,0,0.2736,1.0,0.0,0.0,1.0,Non-Buzzer
ivanws88,ivanws88,ivanws88,0.0076686358079314,0.0076686358079314,1,0,0.5029,1.0,1.0,0.0,1.0,Non-Buzzer
ivosdementia,ivosdementia,ivosdementia,0.0071735670790076,0.0071735670790076,1,0,0.455,1.0,0.0,0.0,1.0,Non-Buzzer
j1mboo23,j1mboo23,j1mboo23,0.0010764386970549,0.0010764386970549,1,0,0.5855,1.0,1.0,0.0,1.0,Non-Buzzer
jakasrinugraha4,jakasrinugraha4,jakasrinugraha4,0.0008857601787894,0.0008857601787894,1,0,0.0,1.0,0.0,0.0,1.0,Non-Buzzer
jamal8204,jamal8204,jamal8204,0.1376356035470962,0.1376356035470962,1,0,0.3141,1.0,1.0,0.0,1.0,Non-Buzzer
javafeedsss,javafeedsss,javafeedsss,0.0040675001218914,0.0036205884534865,2,0,0.4021,0.5,2.0,0.0,1.0,Non-Buzzer
jawapos,jawapos,jawapos,0.0016400924650952,0.0016400924650952,1,0,0.3576,1.0,0.0,0.0,1.0,Non-Buzzer
jayadiakbar_,jayadiakbar_,jayadiakbar_,0.0010381403844803,0.0010381403844803,1,0,0.3559,1.0,0.0,0.0,1.0,Non-Buzzer
jeki_the_pirate,jeki_the_pirate,jeki_the_pirate,0.0094120074063539,0.0094120074063539,1,0,0.3396,1.0,0.0,0.0,1.0,Non-Buzzer
jimans_,jimans_,jimans_,0.0011735220905393,0.0011735220905393,1,0,0.347,1.0,0.0,0.0,1.0,Non-Buzzer
jinowra,jinowra,jinowra,0.0008857601787894,0.0008857601787894,1,0,0.0,1.0,0.0,0.0,1.0,Non-Buzzer
jneejin,jneejin,jneejin,0.0033063073642551,0.0033063073642551,1,0,1.0,1.0,0.0,0.0,1.0,Non-Buzzer
joyminzip,joyminzip,joyminzip,0.0217331051826477,0.0217331051826477,1,0,0.4806,1.0,0.0,0.0,1.0,Non-Buzzer
kaikurogane25,kaikurogane25,kaikurogane25,0.0042192908003926,0.0029997900128364,3,0,0.4078,0.6666666666666666,0.0,0.0,2.0,Non-Buzzer
kaitou_kicks,kaitou_kicks,kaitou_kicks,0.0009122728952206,0.0009122728952206,1,0,0.2364,1.0,1.0,0.0,1.0,Non-Buzzer
kaiz_shikikan,kaiz_shikikan,kaiz_shikikan,0.001133031444624,0.001133031444624,1,0,0.7982,1.0,0.0,0.0,1.0,Non-Buzzer
kararynn,kararynn,kararynn,0.0019068071851506,0.0019068071851506,1,0,0.3069,1.0,0.0,0.0,1.0,Non-Buzzer
karz_sept,karz_sept,karz_sept,0.0209810473024845,0.011568333953619,2,0,0.373,1.0,2.0,0.0,2.0,Non-Buzzer
kazuugi,kazuugi,kazuugi,0.0015467022312805,0.0015467022312805,1,0,0.4199,1.0,0.0,0.0,1.0,Non-Buzzer
keisukeiblue,keisukeiblue,keisukeiblue,0.0045700706541538,0.0045700706541538,1,0,0.2834,1.0,1.0,0.0,1.0,Non-Buzzer
kejoraseruni,kejoraseruni,kejoraseruni,0.0024997531436383,0.0024997531436383,1,0,0.4,1.0,0.0,0.0,1.0,Non-Buzzer
kenarpramodana,kenarpramodana,kenarpramodana,0.011310857720673,0.011310857720673,1,0,0.6158,1.0,0.0,0.0,1.0,Non-Buzzer
kenjay_,kenjay_,kenjay_,0.0017571243224665,0.0017571243224665,1,0,0.4139,1.0,0.0,0.0,1.0,Non-Buzzer
kerissakti,kerissakti,kerissakti,0.187404453754425,0.1269323676824569,3,0,1.0,0.6666666666666666,2.0,24.0,2.0,Non-Buzzer
kerjosurvey,kerjosurvey,kerjosurvey,0.9062095880508424,0.9062095880508424,1,1,0.9539,1.0,0.0,0.0,1.0,Buzzer
kevinabscratch,kevinabscratch,kevinabscratch,0.0009774924255907,0.0009774924255907,1,0,0.0,1.0,1.0,0.0,1.0,Non-Buzzer
kikkawa_kinji84,kikkawa_kinji84,kikkawa_kinji84,0.0030892617069184,0.0030892617069184,1,0,0.2794,1.0,1.0,0.0,1.0,Non-Buzzer
kindahao,kindahao,kindahao,0.001242424477823,0.001242424477823,1,0,0.9098,1.0,0.0,0.0,1.0,Non-Buzzer
klawd___,klawd___,klawd___,0.0010947545524686,0.0010947545524686,1,0,0.3882,1.0,0.0,0.0,1.0,Non-Buzzer
knightmuro,knightmuro,knightmuro,0.0269993916153907,0.0216901060193777,2,0,0.4865,0.5,2.0,0.0,1.0,Non-Buzzer
koabenk,koabenk,koabenk,0.0012068459764122,0.0012068459764122,1,0,0.5687,1.0,0.0,0.0,1.0,Non-Buzzer
kocakterus88,kocakterus88,kocakterus88,0.0024366052821278,0.0024366052821278,1,0,0.357,1.0,0.0,0.0,1.0,Non-Buzzer
koounde,koounde,koounde,0.0306443031877279,0.0306443031877279,1,0,0.3063,1.0,0.0,0.0,1.0,Non-Buzzer
kopeyy,kopeyy,kopeyy,0.0008459995733574,0.0008459995733574,1,0,0.2559,1.0,0.0,0.0,1.0,Non-Buzzer
kopikasir,kopikasir,kopikasir,0.0230072382837533,0.0230072382837533,1,0,0.8577,1.0,0.0,0.0,1.0,Non-Buzzer
kopisusu73,kopisusu73,kopisusu73,0.0026851859875023,0.0026851859875023,1,0,0.7671,1.0,0.0,0.0,1.0,Non-Buzzer
krisnaardis,krisnaardis,krisnaardis,0.0011619759025052,0.0011619759025052,1,0,0.5862,1.0,0.0,0.0,1.0,Non-Buzzer
kuda_melenting,kuda_melenting,kuda_melenting,0.0021728023421019,0.0021728023421019,1,0,0.3885,1.0,0.0,0.0,1.0,Non-Buzzer
kukuhya,kukuhya,kukuhya,0.0147267244756221,0.0147267244756221,1,0,0.4833,1.0,0.0,28.0,1.0,Non-Buzzer
kurmiked,kurmiked,kurmiked,0.0011885642306879,0.0011885642306879,1,0,0.5499,1.0,1.0,0.0,1.0,Non-Buzzer
kusaritari,kusaritari,kusaritari,0.003335437271744,0.003335437271744,1,0,0.5246,1.0,1.0,0.0,1.0,Non-Buzzer
kyobiiii,kyobiiii,kyobiiii,0.0012730712769553,0.0012730712769553,1,0,0.4015,1.0,0.0,0.0,1.0,Non-Buzzer
lalaskibo,lalaskibo,lalaskibo,0.0007970214937813,0.0007970214937813,1,0,0.3606,1.0,1.0,0.0,1.0,Non-Buzzer
lancashire1878_,lancashire1878_,lancashire1878_,0.0010948871495202,0.0010948871495202,1,0,0.3881,1.0,1.0,1.0,1.0,Non-Buzzer
langitsenayan,langitsenayan,langitsenayan,0.0023148606996983,0.0023148606996983,1,0,0.4705,1.0,0.0,0.0,1.0,Non-Buzzer
leonthecatto,leonthecatto,leonthecatto,0.0069011119194328,0.0044283266179263,2,0,0.5475,0.5,1.0,0.0,1.0,Non-Buzzer
lezmanaandhika,lezmanaandhika,lezmanaandhika,0.0100880153477191,0.0100880153477191,1,0,0.4308,1.0,1.0,0.0,1.0,Non-Buzzer
lilwrenchz,lilwrenchz,lilwrenchz,0.0013991418527439,0.0013991418527439,1,0,0.7111,1.0,0.0,0.0,1.0,Non-Buzzer
lina_fajri737,lina_fajri737,lina_fajri737,0.8611599206924438,0.8611599206924438,1,1,1.0,1.0,0.0,0.0,1.0,Buzzer
luctvie,luctvie,luctvie,0.0018187229288741,0.0018187229288741,2,0,0.8165,0.5,0.0,0.0,1.0,Non-Buzzer
madeltangapung,madeltangapung,madeltangapung,0.0054569374769926,0.0044880108907818,2,0,0.4817,0.5,0.0,2.0,1.0,Non-Buzzer
madshiraa,madshiraa,madshiraa,0.0013685452286154,0.0013685452286154,1,0,0.3831,1.0,0.0,0.0,1.0,Non-Buzzer
makanindomie3,makanindomie3,makanindomie3,0.0059855366125702,0.0059855366125702,1,0,0.4305,1.0,0.0,0.0,1.0,Non-Buzzer
makominato,makominato,makominato,0.0011619759025052,0.0011619759025052,1,0,0.5778,1.0,0.0,0.0,1.0,Non-Buzzer
mamank_garoxz,mamank_garoxz,mamank_garoxz,0.0008674745331518,0.0008674745331518,1,0,0.0,1.0,1.0,0.0,1.0,Non-Buzzer
mamooarts,mamooarts,mamooarts,0.001832690089941,0.001832690089941,1,0,0.3228,1.0,0.0,0.0,1.0,Non-Buzzer
marcenalius,marcenalius,marcenalius,0.2536677420139313,0.2536677420139313,1,0,0.4775,1.0,1.0,0.0,1.0,Non-Buzzer
markucal,markucal,markucal,0.001133031444624,0.001133031444624,1,0,0.776,1.0,0.0,0.0,1.0,Non-Buzzer
martedws,martedws,martedws,0.0393216051161289,0.0393216051161289,1,0,0.6124,1.0,0.0,0.0,1.0,Non-Buzzer
marufin865168,marufin865168,marufin865168,0.940000295639038,0.940000295639038,1,1,0.9527,1.0,0.0,0.0,1.0,Buzzer
mas_ittou,mas_ittou,mas_ittou,0.0021335575729608,0.0021335575729608,1,0,0.2416,1.0,0.0,0.0,1.0,Non-Buzzer
mas_panas70450,mas_panas70450,mas_panas70450,0.0018237655749544,0.0018237655749544,1,0,0.338,1.0,0.0,0.0,1.0,Non-Buzzer
masgah_,masgah_,masgah_,0.8484617471694946,0.2918591499328613,3,0,0.5364,0.6666666666666666,0.0,0.0,2.0,Non-Buzzer
maulanazhrn,maulanazhrn,maulanazhrn,0.0109103983268141,0.0109103983268141,1,0,0.4439,1.0,0.0,0.0,1.0,Non-Buzzer
mediaindonesia,mediaindonesia,mediaindonesia,0.0025004227645695,0.0025004227645695,1,0,0.4148,1.0,0.0,0.0,1.0,Non-Buzzer
mefuri_k,mefuri_k,mefuri_k,0.0175038650631904,0.0175038650631904,1,0,0.4067,1.0,0.0,0.0,1.0,Non-Buzzer
meimeiajadeh,meimeiajadeh,meimeiajadeh,0.0064535336568951,0.0038707698695361,2,0,0.595,1.0,0.0,0.0,2.0,Non-Buzzer
melekmedia,melekmedia,melekmedia,0.0192828755825757,0.0093669993802905,3,0,0.4489,0.3333333333333333,0.0,0.0,1.0,Non-Buzzer
melonacake,melonacake,melonacake,0.00887315813452,0.00887315813452,1,0,0.6679,1.0,0.0,0.0,1.0,Non-Buzzer
mencaridaratan,mencaridaratan,mencaridaratan,0.0284481886774301,0.0162218492478132,2,0,0.6022,1.0,0.0,0.0,2.0,Non-Buzzer
mesheviksus2,mesheviksus2,mesheviksus2,0.0010611694306135,0.0010611694306135,1,0,0.3395,1.0,0.0,0.0,1.0,Non-Buzzer
mgyanm,mgyanm,mgyanm,0.0022533240262418,0.0022533240262418,1,0,0.3463,1.0,1.0,0.0,1.0,Non-Buzzer
mhn_ziziz,mhn_ziziz,mhn_ziziz,0.0021162279881536,0.0021162279881536,1,0,0.4754,1.0,0.0,0.0,1.0,Non-Buzzer
mhuseinali,mhuseinali,mhuseinali,0.001913379644975,0.001913379644975,1,0,0.2464,1.0,0.0,6.0,1.0,Non-Buzzer
minazuki_ame,minazuki_ame,minazuki_ame,0.0010196164948865,0.0010196164948865,1,0,0.2231,1.0,0.0,0.0,1.0,Non-Buzzer
mingdinkiw,mingdinkiw,mingdinkiw,0.0014923128765076,0.0014923128765076,1,0,0.2786,1.0,1.0,0.0,1.0,Non-Buzzer
mini_niwdir,mini_niwdir,mini_niwdir,0.0043612490408122,0.0043612490408122,1,0,0.2742,1.0,1.0,0.0,1.0,Non-Buzzer
mintozaki75,mintozaki75,mintozaki75,0.9946485161781312,0.7226817011833191,3,1,0.5565,1.0,2.0,0.0,3.0,Buzzer
mirasupermii,mirasupermii,mirasupermii,0.00272675184533,0.00272675184533,1,0,0.5888,1.0,0.0,0.0,1.0,Non-Buzzer
mirfan_16,mirfan_16,mirfan_16,0.0983563512563705,0.0983563512563705,1,0,0.4249,1.0,1.0,0.0,1.0,Non-Buzzer
misterx_9945613,misterx_9945613,misterx_9945613,0.0025477865710854,0.0024869400076568,2,0,0.4057,1.0,1.0,0.0,2.0,Non-Buzzer
miyoomiyoo7,miyoomiyoo7,miyoomiyoo7,0.0100105367600917,0.0100105367600917,1,0,0.5047,1.0,1.0,0.0,1.0,Non-Buzzer
mldlyc,mldlyc,mldlyc,0.0135515192523598,0.0135515192523598,1,0,0.4907,1.0,0.0,0.0,1.0,Non-Buzzer
mniirtjak,mniirtjak,mniirtjak,0.9542719721794128,0.9542719721794128,1,1,1.0,1.0,0.0,0.0,1.0,Buzzer
mochf_,mochf_,mochf_,0.2219427525997162,0.2219427525997162,1,0,0.4475,1.0,1.0,0.0,1.0,Non-Buzzer
mog_mediaa,mog_mediaa,mog_mediaa,0.0009245168184861,0.0009245168184861,1,0,0.2555,1.0,0.0,20.0,1.0,Non-Buzzer
monstreza,monstreza,monstreza,0.0008051900076679,0.0008051900076679,1,0,0.3173,1.0,1.0,0.0,1.0,Non-Buzzer
morpiggg,morpiggg,morpiggg,0.0058564115315675,0.0058564115315675,1,0,0.5562,1.0,1.0,0.0,1.0,Non-Buzzer
mpandu_nky,mpandu_nky,mpandu_nky,0.9864250421524048,0.9553939700126648,2,2,0.3798,1.0,2.0,0.0,2.0,Buzzer
mrplent21,mrplent21,mrplent21,0.9932498931884766,0.9932498931884766,1,1,0.5709,1.0,0.0,0.0,1.0,Buzzer
msl1896,msl1896,msl1896,0.0011692038970068,0.0011692038970068,1,0,0.2969,1.0,1.0,0.0,1.0,Non-Buzzer
mtiarasptika,mtiarasptika,mtiarasptika,0.0183526929467916,0.0183526929467916,1,0,0.7266,1.0,0.0,0.0,1.0,Non-Buzzer
mudha_asmara,mudha_asmara,mudha_asmara,0.0009657623595558,0.0009657623595558,1,0,0.3215,1.0,0.0,0.0,1.0,Non-Buzzer
myouiminskuy,myouiminskuy,myouiminskuy,0.0008857483044266,0.0008857483044266,1,0,0.3633,1.0,0.0,0.0,1.0,Non-Buzzer
myshawti,myshawti,myshawti,0.0086164437234401,0.0086164437234401,1,0,0.4279,1.0,0.0,0.0,1.0,Non-Buzzer
naarawikuY,naarawikuY,naarawikuY,0.0040544555522501,0.0040544555522501,1,0,0.2618,1.0,0.0,0.0,1.0,Non-Buzzer
nabawhy,nabawhy,nabawhy,0.0024724407121539,0.0024724407121539,1,0,0.3668,1.0,1.0,0.0,1.0,Non-Buzzer
naeraeirene,naeraeirene,naeraeirene,0.0008051900076679,0.0008051900076679,1,0,0.3295,1.0,1.0,1.0,1.0,Non-Buzzer
nakanom42,nakanom42,nakanom42,0.0065377159044146,0.0065377159044146,1,0,0.2305,1.0,0.0,0.0,1.0,Non-Buzzer
nanovond,nanovond,nanovond,0.0090529667213559,0.0084404740482568,2,0,0.328,0.5,0.0,0.0,1.0,Non-Buzzer
natsuhikoaki,natsuhikoaki,natsuhikoaki,0.0033747209236025,0.0033747209236025,1,0,0.4656,1.0,0.0,0.0,1.0,Non-Buzzer
naufalfauzan,naufalfauzan,naufalfauzan,0.1369630545377731,0.1369630545377731,1,0,0.5159,1.0,0.0,0.0,1.0,Non-Buzzer
nd_haryo,nd_haryo,nd_haryo,0.0050952425226569,0.0050952425226569,1,0,0.4184,1.0,1.0,1.0,1.0,Non-Buzzer
neitee,neitee,neitee,0.5840398073196411,0.2926496565341949,2,0,0.3735,0.5,1.0,0.0,1.0,Non-Buzzer
nenganchi,nenganchi,nenganchi,0.0067312414757907,0.0067312414757907,1,0,0.3344,1.0,1.0,0.0,1.0,Non-Buzzer
ngepetskuy,ngepetskuy,ngepetskuy,0.0021680840291082,0.0021680840291082,1,0,0.3625,1.0,0.0,0.0,1.0,Non-Buzzer
nhs_noctis,nhs_noctis,nhs_noctis,0.0010140631347894,0.0010140631347894,1,0,0.4048,1.0,0.0,0.0,1.0,Non-Buzzer
nikiritsu,nikiritsu,nikiritsu,0.0099378079175949,0.0099378079175949,1,0,0.5796,1.0,0.0,0.0,1.0,Non-Buzzer
nikonikoknee_,nikonikoknee_,nikonikoknee_,0.0048382459208369,0.0048382459208369,1,0,0.5972,1.0,1.0,0.0,1.0,Non-Buzzer
nipoonie,nipoonie,nipoonie,0.0197157133370637,0.010848244652152,2,0,0.6214,1.0,0.0,0.0,2.0,Non-Buzzer
no_octis,no_octis,no_octis,0.140452042222023,0.140452042222023,1,0,0.5384,1.0,0.0,0.0,1.0,Non-Buzzer
noircinder,noircinder,noircinder,0.0011703294003382,0.0011703294003382,1,0,0.6679,1.0,0.0,0.0,1.0,Non-Buzzer
nomnom382,nomnom382,nomnom382,0.0018155513098463,0.0018155513098463,1,0,0.3443,1.0,1.0,0.0,1.0,Non-Buzzer
nonmicin_,nonmicin_,nonmicin_,0.0952368676662445,0.0952368676662445,1,0,0.2801,1.0,1.0,0.0,1.0,Non-Buzzer
noone_n_nobody_,noone_n_nobody_,noone_n_nobody_,0.357174664735794,0.188861608505249,2,0,0.6978,0.5,2.0,0.0,1.0,Non-Buzzer
