Id,Label,max_buzzer_prob,mean_buzzer_prob,n_tweets,n_buzzer_tweets,binary_label_gephi,sna_out_deg_max,sna_in_deg_max,content_dup_score_max,temporal_burst_score_max,in_degree,out_degree,degree_centrality,betweenness_centrality,closeness_centrality,pagerank,eigenvector_centrality
ivanws88,ivanws88,0.007668635807931423,0.007668635807931423,1,0,Non-Buzzer,1.0,0.0,0.5029,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ivosdementia,ivosdementia,0.007173567079007626,0.007173567079007626,1,0,Non-Buzzer,0.0,0.0,0.455,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j1mboo23,j1mboo23,0.0010764386970549822,0.0010764386970549822,1,0,Non-Buzzer,1.0,0.0,0.5855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jakasrinugraha4,jakasrinugraha4,0.0008857601787894964,0.0008857601787894964,1,0,Non-Buzzer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jamal8204,jamal8204,0.13763560354709625,0.13763560354709625,1,0,Non-Buzzer,1.0,0.0,0.3141,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
javafeedsss,javafeedsss,0.0040675001218914986,0.0036205884534865618,2,0,Non-Buzzer,2.0,0.0,0.4021,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jawapos,jawapos,0.001640092465095222,0.001640092465095222,1,0,Non-Buzzer,0.0,0.0,0.3576,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jayadiakbar_,jayadiakbar_,0.0010381403844803572,0.0010381403844803572,1,0,Non-Buzzer,0.0,0.0,0.3559,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jeki_the_pirate,jeki_the_pirate,0.00941200740635395,0.00941200740635395,1,0,Non-Buzzer,0.0,0.0,0.3396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jimans_,jimans_,0.0011735220905393362,0.0011735220905393362,1,0,Non-Buzzer,0.0,0.0,0.347,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jinowra,jinowra,0.0008857601787894964,0.0008857601787894964,1,0,Non-Buzzer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jneejin,jneejin,0.00330630736425519,0.00330630736425519,1,0,Non-Buzzer,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
joyminzip,joyminzip,0.021733105182647705,0.021733105182647705,1,0,Non-Buzzer,0.0,0.0,0.4806,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaikurogane25,kaikurogane25,0.004219290800392628,0.0029997900128364563,3,0,Non-Buzzer,0.0,0.0,0.4078,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaitou_kicks,kaitou_kicks,0.0009122728952206671,0.0009122728952206671,1,0,Non-Buzzer,1.0,0.0,0.2364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaiz_shikikan,kaiz_shikikan,0.0011330314446240664,0.0011330314446240664,1,0,Non-Buzzer,0.0,0.0,0.7982,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kararynn,kararynn,0.001906807185150683,0.001906807185150683,1,0,Non-Buzzer,0.0,0.0,0.3069,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
karz_sept,karz_sept,0.020981047302484512,0.011568333953619003,2,0,Non-Buzzer,2.0,0.0,0.373,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kazuugi,kazuugi,0.0015467022312805057,0.0015467022312805057,1,0,Non-Buzzer,0.0,0.0,0.4199,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
keisukeiblue,keisukeiblue,0.004570070654153824,0.004570070654153824,1,0,Non-Buzzer,1.0,0.0,0.2834,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kejoraseruni,kejoraseruni,0.0024997531436383724,0.0024997531436383724,1,0,Non-Buzzer,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kenarpramodana,kenarpramodana,0.011310857720673084,0.011310857720673084,1,0,Non-Buzzer,0.0,0.0,0.6158,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kenjay_,kenjay_,0.0017571243224665523,0.0017571243224665523,1,0,Non-Buzzer,0.0,0.0,0.4139,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kerissakti,kerissakti,0.18740445375442505,0.12693236768245697,3,0,Non-Buzzer,2.0,24.0,1.0,0.6666666666666666,12.0,0.0,0.21052631578947367,0.0,0.21052631578947367,0.05134240020958775,0.32582414625523026
kerjosurvey,kerjosurvey,0.9062095880508423,0.9062095880508423,1,1,Buzzer,0.0,0.0,0.9539,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kevinabscratch,kevinabscratch,0.0009774924255907536,0.0009774924255907536,1,0,Non-Buzzer,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kikkawa_kinji84,kikkawa_kinji84,0.003089261706918478,0.003089261706918478,1,0,Non-Buzzer,1.0,0.0,0.2794,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kindahao,kindahao,0.0012424244778230786,0.0012424244778230786,1,0,Non-Buzzer,0.0,0.0,0.9098,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
klawd___,klawd___,0.0010947545524686575,0.0010947545524686575,1,0,Non-Buzzer,0.0,0.0,0.3882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
knightmuro,knightmuro,0.026999391615390778,0.02169010601937771,2,0,Non-Buzzer,2.0,0.0,0.4865,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
koabenk,koabenk,0.0012068459764122963,0.0012068459764122963,1,0,Non-Buzzer,0.0,0.0,0.5687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kocakterus88,kocakterus88,0.002436605282127857,0.002436605282127857,1,0,Non-Buzzer,0.0,0.0,0.357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
koounde,koounde,0.030644303187727928,0.030644303187727928,1,0,Non-Buzzer,0.0,0.0,0.3063,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kopeyy,kopeyy,0.0008459995733574033,0.0008459995733574033,1,0,Non-Buzzer,0.0,0.0,0.2559,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kopikasir,kopikasir,0.023007238283753395,0.023007238283753395,1,0,Non-Buzzer,0.0,0.0,0.8577,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kopisusu73,kopisusu73,0.0026851859875023365,0.0026851859875023365,1,0,Non-Buzzer,0.0,0.0,0.7671,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
krisnaardis,krisnaardis,0.001161975902505219,0.001161975902505219,1,0,Non-Buzzer,0.0,0.0,0.5862,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kuda_melenting,kuda_melenting,0.0021728023421019316,0.0021728023421019316,1,0,Non-Buzzer,0.0,0.0,0.3885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kukuhya,kukuhya,0.014726724475622177,0.014726724475622177,1,0,Non-Buzzer,0.0,28.0,0.4833,1.0,18.0,0.0,0.3157894736842105,0.0,0.3157894736842105,0.07561586420440392,0.4510768934061388
kurmiked,kurmiked,0.0011885642306879163,0.0011885642306879163,1,0,Non-Buzzer,1.0,0.0,0.5499,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kusaritari,kusaritari,0.003335437271744013,0.003335437271744013,1,0,Non-Buzzer,1.0,0.0,0.5246,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kyobiiii,kyobiiii,0.0012730712769553065,0.0012730712769553065,1,0,Non-Buzzer,0.0,0.0,0.4015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lalaskibo,lalaskibo,0.000797021493781358,0.000797021493781358,1,0,Non-Buzzer,1.0,0.0,0.3606,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lancashire1878_,lancashire1878_,0.0010948871495202184,0.0010948871495202184,1,0,Non-Buzzer,1.0,1.0,0.3881,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
langitsenayan,langitsenayan,0.002314860699698329,0.002314860699698329,1,0,Non-Buzzer,0.0,0.0,0.4705,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
leonthecatto,leonthecatto,0.0069011119194328785,0.004428326617926359,2,0,Non-Buzzer,1.0,0.0,0.5475,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lezmanaandhika,lezmanaandhika,0.010088015347719193,0.010088015347719193,1,0,Non-Buzzer,1.0,0.0,0.4308,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lilwrenchz,lilwrenchz,0.0013991418527439237,0.0013991418527439237,1,0,Non-Buzzer,0.0,0.0,0.7111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lina_fajri737,lina_fajri737,0.8611599206924438,0.8611599206924438,1,1,Buzzer,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
luctvie,luctvie,0.0018187229288741946,0.0018187229288741946,2,0,Non-Buzzer,0.0,0.0,0.8165,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
madeltangapung,madeltangapung,0.005456937476992607,0.004488010890781879,2,0,Non-Buzzer,0.0,2.0,0.4817,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
madshiraa,madshiraa,0.0013685452286154032,0.0013685452286154032,1,0,Non-Buzzer,0.0,0.0,0.3831,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
makanindomie3,makanindomie3,0.005985536612570286,0.005985536612570286,1,0,Non-Buzzer,0.0,0.0,0.4305,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
makominato,makominato,0.001161975902505219,0.001161975902505219,1,0,Non-Buzzer,0.0,0.0,0.5778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mamank_garoxz,mamank_garoxz,0.0008674745331518352,0.0008674745331518352,1,0,Non-Buzzer,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mamooarts,mamooarts,0.0018326900899410248,0.0018326900899410248,1,0,Non-Buzzer,0.0,0.0,0.3228,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marcenalius,marcenalius,0.2536677420139313,0.2536677420139313,1,0,Non-Buzzer,1.0,0.0,0.4775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
markucal,markucal,0.0011330314446240664,0.0011330314446240664,1,0,Non-Buzzer,0.0,0.0,0.776,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
martedws,martedws,0.03932160511612892,0.03932160511612892,1,0,Non-Buzzer,0.0,0.0,0.6124,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marufin865168,marufin865168,0.9400002956390381,0.9400002956390381,1,1,Buzzer,0.0,0.0,0.9527,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mas_ittou,mas_ittou,0.0021335575729608536,0.0021335575729608536,1,0,Non-Buzzer,0.0,0.0,0.2416,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mas_panas70450,mas_panas70450,0.0018237655749544501,0.0018237655749544501,1,0,Non-Buzzer,0.0,0.0,0.338,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
masgah_,masgah_,0.8484617471694946,0.29185914993286133,3,0,Non-Buzzer,0.0,0.0,0.5364,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maulanazhrn,maulanazhrn,0.010910398326814175,0.010910398326814175,1,0,Non-Buzzer,0.0,0.0,0.4439,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mediaindonesia,mediaindonesia,0.002500422764569521,0.002500422764569521,1,0,Non-Buzzer,0.0,0.0,0.4148,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mefuri_k,mefuri_k,0.01750386506319046,0.01750386506319046,1,0,Non-Buzzer,0.0,0.0,0.4067,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meimeiajadeh,meimeiajadeh,0.006453533656895161,0.0038707698695361614,2,0,Non-Buzzer,0.0,0.0,0.595,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
melekmedia,melekmedia,0.019282875582575798,0.009366999380290508,3,0,Non-Buzzer,0.0,0.0,0.4489,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
melonacake,melonacake,0.008873158134520054,0.008873158134520054,1,0,Non-Buzzer,0.0,0.0,0.6679,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mencaridaratan,mencaridaratan,0.028448188677430153,0.016221849247813225,2,0,Non-Buzzer,0.0,0.0,0.6022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mesheviksus2,mesheviksus2,0.0010611694306135178,0.0010611694306135178,1,0,Non-Buzzer,0.0,0.0,0.3395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mgyanm,mgyanm,0.0022533240262418985,0.0022533240262418985,1,0,Non-Buzzer,1.0,0.0,0.3463,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mhn_ziziz,mhn_ziziz,0.002116227988153696,0.002116227988153696,1,0,Non-Buzzer,0.0,0.0,0.4754,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mhuseinali,mhuseinali,0.0019133796449750662,0.0019133796449750662,1,0,Non-Buzzer,0.0,6.0,0.2464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
minazuki_ame,minazuki_ame,0.0010196164948865771,0.0010196164948865771,1,0,Non-Buzzer,0.0,0.0,0.2231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mingdinkiw,mingdinkiw,0.0014923128765076399,0.0014923128765076399,1,0,Non-Buzzer,1.0,0.0,0.2786,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mini_niwdir,mini_niwdir,0.004361249040812254,0.004361249040812254,1,0,Non-Buzzer,1.0,0.0,0.2742,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mintozaki75,mintozaki75,0.9946485161781311,0.7226817011833191,3,1,Buzzer,2.0,0.0,0.5565,1.0,0.0,1.0,0.017543859649122806,0.0,0.0,0.010576251904360826,0.00016700366286787798
mirasupermii,mirasupermii,0.00272675184533,0.00272675184533,1,0,Non-Buzzer,0.0,0.0,0.5888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mirfan_16,mirfan_16,0.09835635125637054,0.09835635125637054,1,0,Non-Buzzer,1.0,0.0,0.4249,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
misterx_9945613,misterx_9945613,0.002547786571085453,0.0024869400076568127,2,0,Non-Buzzer,1.0,0.0,0.4057,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miyoomiyoo7,miyoomiyoo7,0.010010536760091782,0.010010536760091782,1,0,Non-Buzzer,1.0,0.0,0.5047,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mldlyc,mldlyc,0.013551519252359867,0.013551519252359867,1,0,Non-Buzzer,0.0,0.0,0.4907,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mniirtjak,mniirtjak,0.9542719721794128,0.9542719721794128,1,1,Buzzer,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mochf_,mochf_,0.2219427525997162,0.2219427525997162,1,0,Non-Buzzer,1.0,0.0,0.4475,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mog_mediaa,mog_mediaa,0.0009245168184861541,0.0009245168184861541,1,0,Non-Buzzer,0.0,20.0,0.2555,1.0,11.0,0.0,0.19298245614035087,0.0,0.19298245614035087,0.04572354280338032,0.27572304739486697
monstreza,monstreza,0.0008051900076679885,0.0008051900076679885,1,0,Non-Buzzer,1.0,0.0,0.3173,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morpiggg,morpiggg,0.0058564115315675735,0.0058564115315675735,1,0,Non-Buzzer,1.0,0.0,0.5562,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mpandu_nky,mpandu_nky,0.9864250421524048,0.9553939700126648,2,2,Buzzer,2.0,0.0,0.3798,1.0,0.0,2.0,0.03508771929824561,0.0,0.0,0.010576251904360826,0.00016700366286787798
mrplent21,mrplent21,0.9932498931884766,0.9932498931884766,1,1,Buzzer,0.0,0.0,0.5709,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
msl1896,msl1896,0.0011692038970068097,0.0011692038970068097,1,0,Non-Buzzer,1.0,0.0,0.2969,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mtiarasptika,mtiarasptika,0.01835269294679165,0.01835269294679165,1,0,Non-Buzzer,0.0,0.0,0.7266,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mudha_asmara,mudha_asmara,0.0009657623595558107,0.0009657623595558107,1,0,Non-Buzzer,0.0,0.0,0.3215,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
myouiminskuy,myouiminskuy,0.0008857483044266701,0.0008857483044266701,1,0,Non-Buzzer,0.0,0.0,0.3633,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
myshawti,myshawti,0.00861644372344017,0.00861644372344017,1,0,Non-Buzzer,0.0,0.0,0.4279,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
naarawikuY,naarawikuY,0.004054455552250147,0.004054455552250147,1,0,Non-Buzzer,0.0,0.0,0.2618,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nabawhy,nabawhy,0.0024724407121539116,0.0024724407121539116,1,0,Non-Buzzer,1.0,0.0,0.3668,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
naeraeirene,naeraeirene,0.0008051900076679885,0.0008051900076679885,1,0,Non-Buzzer,1.0,1.0,0.3295,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nakanom42,nakanom42,0.006537715904414654,0.006537715904414654,1,0,Non-Buzzer,0.0,0.0,0.2305,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nanovond,nanovond,0.009052966721355915,0.008440474048256874,2,0,Non-Buzzer,0.0,0.0,0.328,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natsuhikoaki,natsuhikoaki,0.003374720923602581,0.003374720923602581,1,0,Non-Buzzer,0.0,0.0,0.4656,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
naufalfauzan,naufalfauzan,0.13696305453777313,0.13696305453777313,1,0,Non-Buzzer,0.0,0.0,0.5159,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nd_haryo,nd_haryo,0.005095242522656918,0.005095242522656918,1,0,Non-Buzzer,1.0,1.0,0.4184,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neitee,neitee,0.5840398073196411,0.29264965653419495,2,0,Non-Buzzer,1.0,0.0,0.3735,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nenganchi,nenganchi,0.006731241475790739,0.006731241475790739,1,0,Non-Buzzer,1.0,0.0,0.3344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ngepetskuy,ngepetskuy,0.002168084029108286,0.002168084029108286,1,0,Non-Buzzer,0.0,0.0,0.3625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nhs_noctis,nhs_noctis,0.0010140631347894669,0.0010140631347894669,1,0,Non-Buzzer,0.0,0.0,0.4048,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nikiritsu,nikiritsu,0.00993780791759491,0.00993780791759491,1,0,Non-Buzzer,0.0,0.0,0.5796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nikonikoknee_,nikonikoknee_,0.0048382459208369255,0.0048382459208369255,1,0,Non-Buzzer,1.0,0.0,0.5972,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nipoonie,nipoonie,0.01971571333706379,0.010848244652152061,2,0,Non-Buzzer,0.0,0.0,0.6214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no_octis,no_octis,0.140452042222023,0.140452042222023,1,0,Non-Buzzer,0.0,0.0,0.5384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noircinder,noircinder,0.0011703294003382325,0.0011703294003382325,1,0,Non-Buzzer,0.0,0.0,0.6679,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nomnom382,nomnom382,0.0018155513098463416,0.0018155513098463416,1,0,Non-Buzzer,1.0,0.0,0.3443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nonmicin_,nonmicin_,0.0952368676662445,0.0952368676662445,1,0,Non-Buzzer,1.0,0.0,0.2801,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noone_n_nobody_,noone_n_nobody_,0.35717466473579407,0.18886160850524902,2,0,Non-Buzzer,2.0,0.0,0.6978,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noviarguna72100,noviarguna72100,0.9977689981460571,0.7857537865638733,9,7,Buzzer,7.0,0.0,1.0,0.6666666666666666,0.0,5.0,0.08771929824561403,0.0,0.0,0.010576251904360826,0.00016700366286787798
novocannez,novocannez,0.0028652942273765802,0.0028652942273765802,1,0,Non-Buzzer,0.0,0.0,0.7287,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nrlfadila_,nrlfadila_,0.8875885009765625,0.8875885009765625,1,1,Buzzer,0.0,0.0,0.4796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuckyeah_,nuckyeah_,0.0012068459764122963,0.0012068459764122963,1,0,Non-Buzzer,0.0,0.0,0.5857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nurizkaf96,nurizkaf96,0.005469269119203091,0.005469269119203091,1,0,Non-Buzzer,0.0,0.0,0.3901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
odeng9222,odeng9222,0.9926319122314453,0.9926319122314453,1,1,Buzzer,0.0,0.0,0.604,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ogyw1n,ogyw1n,0.00264135655015707,0.00264135655015707,1,0,Non-Buzzer,0.0,0.0,0.2907,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
onyourtabs,onyourtabs,0.0019485580269247293,0.0019485580269247293,1,0,Non-Buzzer,1.0,0.0,0.3495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
opusabiemanyu23,opusabiemanyu23,0.827705979347229,0.827705979347229,1,0,Non-Buzzer,0.0,0.0,0.7978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orang_ngumpet,orang_ngumpet,0.026865316554903984,0.026865316554903984,2,0,Non-Buzzer,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orchaew,orchaew,0.007648103404790163,0.007648103404790163,1,0,Non-Buzzer,0.0,0.0,0.6389,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orpheuskaze,orpheuskaze,0.0019079153425991535,0.0019079153425991535,1,0,Non-Buzzer,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oscartotango,oscartotango,0.0011792313307523727,0.0011792313307523727,1,0,Non-Buzzer,0.0,0.0,0.4788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p0litrick,p0litrick,0.7669126391410828,0.29388657212257385,3,0,Non-Buzzer,2.0,0.0,0.7759,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paijokuro169599,paijokuro169599,0.6158434152603149,0.6158434152603149,1,0,Non-Buzzer,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pajakocak,pajakocak,0.0011741213966161013,0.0011741213966161013,1,0,Non-Buzzer,1.0,0.0,0.6146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pajarsidik_,pajarsidik_,0.012822058983147144,0.0074869198724627495,2,0,Non-Buzzer,1.0,0.0,0.4358,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paling_anonim,paling_anonim,0.004306695889681578,0.004306695889681578,1,0,Non-Buzzer,1.0,0.0,0.4041,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathethickidd,pathethickidd,0.015376030467450619,0.008137138560414314,2,0,Non-Buzzer,0.0,0.0,0.6794,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peter_parkour12,peter_parkour12,0.05731109157204628,0.02440054528415203,3,0,Non-Buzzer,0.0,0.0,0.628,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phoquebylife,phoquebylife,0.004133393056690693,0.004133393056690693,1,0,Non-Buzzer,0.0,0.0,0.3652,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pikachuasbun,pikachuasbun,0.0026319054886698723,0.0026319054886698723,1,0,Non-Buzzer,0.0,0.0,0.3557,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pixelutep,pixelutep,0.003886386752128601,0.003886386752128601,1,0,Non-Buzzer,0.0,0.0,0.6333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pradeepk204,pradeepk204,0.0007979353540576994,0.0007979353540576994,1,0,Non-Buzzer,0.0,0.0,0.3209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pretzelsyy,pretzelsyy,0.0009249282884411514,0.0009249282884411514,1,0,Non-Buzzer,0.0,0.0,0.3108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
purityringgu,purityringgu,0.08651807904243469,0.08651807904243469,1,0,Non-Buzzer,1.0,0.0,0.5988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
purwarupa3,purwarupa3,0.0013504268135875463,0.0013504268135875463,1,0,Non-Buzzer,1.0,0.0,0.3052,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quantaaa_,quantaaa_,0.005663808900862932,0.005663808900862932,1,0,Non-Buzzer,1.0,0.0,0.4447,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quatrevightdix,quatrevightdix,0.0031896147411316633,0.0031896147411316633,1,0,Non-Buzzer,0.0,0.0,0.3109,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quis_alexi15970,quis_alexi15970,0.0022475661244243383,0.0022475661244243383,1,0,Non-Buzzer,1.0,2.0,0.2863,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_oneand1,r_oneand1,0.0020948080345988274,0.0020948080345988274,1,0,Non-Buzzer,0.0,0.0,0.2892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
racunserudotcom,racunserudotcom,0.996613085269928,0.5058037042617798,2,1,Buzzer,1.0,0.0,0.5896,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rahayu49384,rahayu49384,0.9990552067756653,0.9922093749046326,6,6,Buzzer,5.0,0.0,0.6666,1.0,0.0,5.0,0.08771929824561403,0.0,0.0,0.010576251904360826,0.00016700366286787798
rahmi_syahid,rahmi_syahid,0.0025235957000404596,0.0025235957000404596,1,0,Non-Buzzer,0.0,0.0,0.7613,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rajesh_maliwal,rajesh_maliwal,0.0017525427974760532,0.0017525427974760532,1,0,Non-Buzzer,1.0,0.0,0.381,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ramagedd0n,ramagedd0n,0.009638397954404354,0.007834361866116524,2,0,Non-Buzzer,1.0,0.0,0.5796,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
